name,code
信隆健康,002105
易尚展示,002751
双象股份,002395
风光股份,301100
华胜天成,600410
金自天正,600560
伊力特,600197
日上集团,002593
长城汽车,601633
同益中,688722
诚达药业,301201
百大集团,600865
汉缆股份,002498
建科机械,300823
江苏索普,600746
*ST西水,600291
ST粤泰,600393
万润科技,002654
润禾材料,300727
伟隆股份,002871
美吉姆,002621
福能东方,300173
宏昌电子,603002
ST中捷,002021
三力士,002224
金科股份,000656
方大炭素,600516
创新医疗,002173
日久光电,003015
润和软件,300339
快意电梯,002774
凤凰传媒,601928
大地熊,688077
东方雨虹,002271
永太科技,002326
广州酒家,603043
大烨智能,300670
*ST深南,002417
保隆科技,603197
长春一东,600148
浙文互联,600986
重庆路桥,600106
兆新股份,002256
百达精工,603331
天亿马,301178
温氏股份,300498
中恒电气,002364
雅本化学,300261
厦工股份,600815
盈峰环境,000967
大东南,002263
融钰集团,002622
诺唯赞,688105
华峰铝业,601702
合诚股份,603909
西部牧业,300106
沃尔德,688028
巨力索具,002342
中欣氟材,002915
大洋生物,003017
竞业达,003005
湘佳股份,002982
金卡智能,300349
青松股份,300132
恒立实业,000622
中光防雷,300414
泽宇智能,301179
海特高新,002023
禾丰股份,603609
思创医惠,300078
华海药业,600521
京运通,601908
ST华仪,600290
圣达生物,603079
麦趣尔,002719
仁和药业,000650
东方钽业,000962
耀皮玻璃,600819
金字火腿,002515
国脉科技,002093
沙钢股份,002075
林洋能源,601222
金贵银业,002716
智度股份,000676
世名科技,300522
芯源微,688037
蔚蓝锂芯,002245
共同药业,300966
博济医药,300404
泰禾集团,000732
银星能源,000862
杭电股份,603618
泽璟制药,688266
青达环保,688501
强力新材,300429
华自科技,300490
金开新能,600821
卫信康,603676
同飞股份,300990
航天晨光,600501
明德生物,002932
*ST众应,002464
ST沪科,600608
杭州园林,300649
圣龙股份,603178
盛天网络,300494
吉视传媒,601929
*ST中基,000972
*ST东海A,000613
索菲亚,002572
读者传媒,603999
清源股份,603628
龙佰集团,002601
天秦装备,300922
云南铜业,000878
远兴能源,000683
*ST罗顿,600209
众业达,002441
派林生物,000403
华中数控,300161
超图软件,300036
华仁药业,300110
银江技术,300020
润丰股份,301035
*ST中葡,600084
广电电气,601616
昊志机电,300503
博敏电子,603936
葫芦娃,605199
新联电子,002546
金通灵,300091
有方科技,688159
露笑科技,002617
SST佳通,600182
江淮汽车,600418
圣元环保,300867
金沃股份,300984
南山智尚,300918
*ST香梨,600506
世龙实业,002748
新亚强,603155
湖南投资,000548
天顺风能,002531
银之杰,300085
大豪科技,603025
融捷股份,002192
步科股份,688160
*ST圣莱,002473
友好集团,600778
*ST威尔,002058
国瓷材料,300285
ST奇信,002781
中顺洁柔,002511
汉威科技,300007
新致软件,688590
财信发展,000838
赣锋锂业,002460
金桥信息,603918
力帆科技,601777
ST龙韵,603729
大悦城,000031
中兵红箭,000519
卓然股份,688121
爱婴室,603214
安迪苏,600299
世联行,002285
新朋股份,002328
ST摩登,002656
*ST科迪,002770
世纪鼎利,300050
金明精机,300281
森赫股份,301056
延江股份,300658
博闻科技,600883
*ST圣亚,600593
北矿科技,600980
佳创视讯,300264
民丰特纸,600235
海南海药,000566
*ST科林,002499
聚飞光电,300303
平高电气,600312
苏文电能,300982
南玻Ａ,000012
深圳新星,603978
广晟有色,600259
*ST巴士,002188
ST森源,002358
ST天圣,002872
洛阳钼业,603993
红墙股份,002809
ST时万,600241
长青股份,002391
科信技术,300565
*ST澄星,600078
正源股份,600321
ST东洋,002086
*ST南化,600301
通鼎互联,002491
普莱柯,603566
新光药业,300519
华纳药厂,688799
海天精工,601882
和邦生物,603077
天舟文化,300148
三峡水利,600116
*ST浪奇,000523
中汽股份,301215
上纬新材,688585
众合科技,000925
达实智能,002421
兴民智通,002355
佳讯飞鸿,300213
*ST昌鱼,600275
顺灏股份,002565
环球印务,002799
柘中股份,002346
ST八菱,002592
珠江股份,600684
ST辅仁,600781
*ST天首,000611
嘉和美康,688246
东方通,300379
广日股份,600894
ST联建,300269
*ST西发,000752
仕净科技,301030
科士达,002518
神州细胞,688520
诺禾致源,688315
荣科科技,300290
*ST万方,000638
北大医药,000788
梅花生物,600873
华体科技,603679
坤恒顺维,688283
惠城环保,300779
菲达环保,600526
宸展光电,003019
宝利国际,300135
苏大维格,300331
春晖智控,300943
旗天科技,300061
德力股份,002571
裕兴股份,300305
迪生力,603335
上海港湾,605598
迈威生物,688062
和远气体,002971
威奥股份,605001
华润三九,000999
成都路桥,002628
*ST亚星,600319
汇金科技,300561
久其软件,002279
爱司凯,300521
*ST晨鑫,002447
恒星科技,002132
广博股份,002103
厦门空港,600897
华懋科技,603306
神州数码,000034
太龙股份,300650
ST西源,600139
鸿利智汇,300219
新城市,300778
晨曦航空,300581
三友化工,600409
上海易连,600836
东湖高新,600133
中坚科技,002779
双环传动,002472
亚光科技,300123
汉马科技,600375
皓元医药,688131
三美股份,603379
郑中设计,002811
高盟新材,300200
中海达,300177
诚迈科技,300598
联化科技,002250
*ST金泰,600385
锦盛新材,300849
神开股份,002278
同济科技,600846
华正新材,603186
ST德豪,002005
公元股份,002641
瑞玛精密,002976
国林科技,300786
广信股份,603599
中信博,688408
国民技术,300077
小康股份,601127
*ST嘉信,300071
上海沿浦,605128
新希望,000876
大连电瓷,002606
盛德鑫泰,300881
翔丰华,300890
崧盛股份,301002
*ST中天,600856
阳光城,000671
恺英网络,002517
奥赛康,002755
通合科技,300491
浙江东日,600113
九洲集团,300040
诚志股份,000990
微芯生物,688321
我爱我家,000560
卧龙电驱,600580
金徽股份,603132
新中港,605162
会畅通讯,300578
盈康生命,300143
广宇集团,002133
理工光科,300557
东亚机械,301028
中铝国际,601068
海鸥住工,002084
省广集团,002400
普元信息,688118
中广核技,000881
华力创通,300045
赛微电子,300456
凯淳股份,301001
海泰发展,600082
蓝光发展,600466
泰瑞机器,603289
曼卡龙,300945
凯因科技,688687
摩恩电气,002451
三只松鼠,300783
中南建设,000961
恒华科技,300365
吉宏股份,002803
广联航空,300900
嵘泰股份,605133
北方股份,600262
旺能环境,002034
多氟多,002407
亿华通,688339
双枪科技,001211
标榜股份,301181
北斗星通,002151
苏州高新,600736
返利科技,600228
杰赛科技,002544
天海防务,300008
阳普医疗,300030
新开普,300248
高伟达,300465
七彩化学,300758
天孚通信,300394
派斯林,600215
飞龙股份,002536
蔚蓝生物,603739
智慧农业,000816
联瑞新材,688300
朗玛信息,300288
出版传媒,601999
北辰实业,601588
金安国纪,002636
大港股份,002077
广信材料,300537
凯龙高科,300912
密封科技,301020
广济药业,000952
洛阳玻璃,600876
顺威股份,002676
ST九有,600462
海泰科,301022
华录百纳,300291
北方铜业,000737
华谊集团,600623
ST榕泰,600589
四方科技,603339
红宝丽,002165
运达股份,300772
五矿稀土,000831
中材国际,600970
汇通能源,600605
申菱环境,301018
亚振家居,603389
长方集团,300301
荣联科技,002642
华鲁恒升,600426
浙大网新,600797
捷昌驱动,603583
冠城大通,600067
巨星农牧,603477
振芯科技,300101
凯发电气,300407
ST宏图,600122
陇神戎发,300534
金新农,002548
益民集团,600824
金石资源,603505
华斯股份,002494
百联股份,600827
中孚信息,300659
国网信通,600131
中岩大地,003001
华康股份,605077
欢瑞世纪,000892
创识科技,300941
赛伦生物,688163
京泉华,002885
大宏立,300865
精工钢构,600496
安旭生物,688075
宇顺电子,002289
万年青,000789
新疆火炬,603080
横河精密,300539
易瑞生物,300942
*ST易见,600093
*ST环球,600146
冠豪高新,600433
时代新材,600458
新黄浦,600638
北化股份,002246
首航高科,002665
新国都,300130
药易购,300937
永和股份,605020
旭升股份,603305
北清环能,000803
东箭科技,300978
创元科技,000551
正邦科技,002157
庄园牧场,002910
金运激光,300220
汇中股份,300371
荣昌生物,688331
唯捷创芯,688153
新天药业,002873
英洛华,000795
紫鑫药业,002118
绿康生化,002868
恒银科技,603106
迪普科技,300768
芯能科技,603105
炬申股份,001202
中矿资源,002738
亿通科技,300211
震裕科技,300953
津膜科技,300334
苏宁环球,000718
中公教育,002607
茂硕电源,002660
米奥会展,300795
精准信息,300099
引力传媒,603598
*ST中房,600890
新晨科技,300542
佛慈制药,002644
新华传媒,600825
开普云,688228
昀冢科技,688260
震安科技,300767
高新兴,300098
浩洋股份,300833
龙源技术,300105
天马科技,603668
*ST宝德,300023
顶固集创,300749
光力科技,300480
南京港,002040
宜宾纸业,600793
海正药业,600267
松炀资源,603863
大族数控,301200
众源新材,603527
东华测试,300354
富通信息,000836
双箭股份,002381
中储股份,600787
优博讯,300531
福安药业,300194
深中华A,000017
东华科技,002140
腾达建设,600512
达华智能,002512
金盾股份,300411
奥联电子,300585
生物股份,600201
天桥起重,002523
浙江世宝,002703
飞天诚信,300386
汉邦高科,300449
永悦科技,603879
博云新材,002297
久立特材,002318
菱电电控,688667
圣农发展,002299
英唐智控,300131
中远海特,600428
中铁装配,300374
龙腾光电,688055
海优新材,688680
天能重工,300569
万安科技,002590
双星新材,002585
星云股份,300648
联环药业,600513
国际实业,000159
合众思壮,002383
通灵股份,301168
华塑股份,600935
马钢股份,600808
华锐精密,688059
恒润股份,603985
力诺特玻,301188
山东玻纤,605006
中来股份,300393
广安爱众,600979
风语筑,603466
拓日新能,002218
联泓新科,003022
迅游科技,300467
大东方,600327
华联综超,600361
美迪西,688202
中钢国际,000928
东方日升,300118
迈克生物,300463
吉药控股,300108
汉嘉设计,300746
智云股份,300097
远方信息,300306
中建环能,300425
百利电气,600468
腾景科技,688195
精进电动,688280
南京新百,600682
瑞丰高材,300243
湖南海利,600731
科美诊断,688468
新农股份,002942
*ST金刚,300064
易华录,300212
天际股份,002759
安达维尔,300719
中设股份,002883
深天地Ａ,000023
安宁股份,002978
斯瑞新材,688102
海顺新材,300501
山东威达,002026
航天工程,603698
广誉远,600771
恒基达鑫,002492
大富科技,300134
中船科技,600072
海峡环保,603817
岱勒新材,300700
西部建设,002302
立达信,605365
科蓝软件,300663
渝三峡Ａ,000565
华通热力,002893
康拓红外,300455
得利斯,002330
长江健康,002435
潜能恒信,300191
天娱数科,002354
禾望电气,603063
永和智控,002795
孩子王,301078
中国高科,600730
寿仙谷,603896
悦心健康,002162
紫江企业,600210
维远股份,600955
蓝帆医疗,002382
和顺电气,300141
百克生物,688276
西仪股份,002265
海南矿业,601969
京蓝科技,000711
湖南天雁,600698
前沿生物,688221
开尔新材,300234
中润资源,000506
数码视讯,300079
祥源文化,600576
三钢闽光,002110
同有科技,300302
铜牛信息,300895
万邦德,002082
观想科技,301213
传化智联,002010
众兴菌业,002772
赛特新材,688398
东信和平,002017
初灵信息,300250
同益股份,300538
宁波富达,600724
天津普林,002134
同达创业,600647
安泰科技,000969
信雅达,600571
正威新材,002201
*ST天龙,300029
道氏技术,300409
物产环能,603071
阳光股份,000608
全柴动力,600218
瑞和股份,002620
普联软件,300996
三峡旅游,002627
莱绅通灵,603900
金辰股份,603396
广电运通,002152
亚盛集团,600108
三峡新材,600293
八一钢铁,600581
华银电力,600744
云鼎科技,000409
沃华医药,002107
鹏都农牧,002505
中青宝,300052
先锋新材,300163
新柴股份,301032
首都在线,300846
同德化工,002360
博迈科,603727
海锅股份,301063
康希诺,688185
光环新网,300383
合康新能,300048
意华股份,002897
大名城,600094
保税科技,600794
东方电缆,603606
龙高股份,605086
三联虹普,300384
天阳科技,300872
青松建化,600425
东望时代,600052
千红制药,002550
华设集团,603018
华宝股份,300741
信捷电气,603416
大中矿业,001203
天宜上佳,688033
久之洋,300516
拓斯达,300607
ST光一,300356
川大智胜,002253
新纶新材,002341
金鹰股份,600232
大洋电机,002249
韶钢松山,000717
良信股份,002706
阳谷华泰,300121
熙菱信息,300588
光智科技,300489
乐山电力,600644
航天科技,000901
汤姆猫,300459
川能动力,000155
晶澳科技,002459
冀凯股份,002691
博威合金,601137
北大荒,600598
鹏欣资源,600490
巴比食品,605338
三生国健,688336
镇海股份,603637
德生科技,002908
恒信东方,300081
四方精创,300468
精艺股份,002295
太安堂,002433
金河生物,002688
国机精工,002046
沃特股份,002886
国泰集团,603977
东岳硅材,300821
三友医疗,688085
新日恒力,600165
天禾股份,002999
安凯客车,000868
永兴材料,002756
巴安水务,300262
科恒股份,300340
长虹华意,000404
羚锐制药,600285
北汽蓝谷,600733
天源迪科,300047
晨化股份,300610
杭州热电,605011
中泰化学,002092
安阳钢铁,600569
永辉超市,601933
廊坊发展,600149
浦东金桥,600639
湖南黄金,002155
东南网架,002135
永贵电器,300351
豫光金铅,600531
天音控股,000829
康芝药业,300086
良品铺子,603719
北方国际,000065
梅轮电梯,603321
汇金股份,300368
长城电工,600192
四方新材,605122
美好置业,000667
国立科技,300716
建科院,300675
南京公用,000421
美锦能源,000723
均瑶健康,605388
三湘印象,000863
恒誉环保,688309
阿石创,300706
安妮股份,002235
斯莱克,300382
威派格,603956
戴维医疗,300314
海峡创新,300300
普冉股份,688766
城地香江,603887
振华新材,688707
闽发铝业,002578
万马科技,300698
中船汉光,300847
首华燃气,300483
四川成渝,601107
香江控股,600162
四川金顶,600678
威创股份,002308
鲁银投资,600784
正川股份,603976
云南能投,002053
文一科技,600520
中环环保,300692
梦网科技,002123
德龙汇能,000593
乐心医疗,300562
宁波富邦,600768
常山药业,300255
华虹计通,300330
腾龙股份,603158
鸿达兴业,002002
北陆药业,300016
华亚智能,003043
迪威迅,300167
天迈科技,300807
开创国际,600097
合锻智能,603011
津滨发展,000897
齐心集团,002301
全筑股份,603030
晶华新材,603683
华宇软件,300271
光电股份,600184
隆利科技,300752
好当家,600467
中曼石油,603619
思特奇,300608
城投控股,600649
天地在线,002995
普门科技,688389
赛隆药业,002898
华明装备,002270
维信诺,002387
华特气体,688268
佳发教育,300559
阿尔特,300825
神奇制药,600613
海辰药业,300584
能辉科技,301046
永鼎股份,600105
中创物流,603967
维业股份,300621
福建水泥,600802
鼎胜新材,603876
罗欣药业,002793
保龄宝,002286
中天精装,002989
亚玛顿,002623
长航凤凰,000520
野马电池,605378
誉衡药业,002437
合兴包装,002228
爱乐达,300696
晋西车轴,600495
熊猫乳品,300898
盛和资源,600392
荃银高科,300087
德恩精工,300780
兴业矿业,000426
泰和新材,002254
华星创业,300025
奥来德,688378
高测股份,688556
麦克奥迪,300341
中金辐照,300962
克劳斯,600579
森麒麟,002984
中环股份,002129
航新科技,300424
五矿发展,600058
新安股份,600596
新莱应材,300260
海南高速,000886
天合光能,688599
和胜股份,002824
联创光电,600363
粤水电,002060
长高集团,002452
华扬联众,603825
雅化集团,002497
*ST乐材,300446
浙江交科,002061
祥龙电业,600769
合肥城建,002208
川恒股份,002895
德必集团,300947
软控股份,002073
*ST西域,300859
佛塑科技,000973
东方创业,600278
铜陵有色,000630
贝肯能源,002828
金力泰,300225
圣济堂,600227
东安动力,600178
爱旭股份,600732
嘉澳环保,603822
嘉寓股份,300117
新钢股份,600782
丹化科技,600844
全聚德,002186
新疆天业,600075
彤程新材,603650
国瑞科技,300600
飞利信,300287
新文化,300336
万兴科技,300624
东方精工,002611
合纵科技,300477
佳缘科技,301117
粤宏远Ａ,000573
盛达资源,000603
新开源,300109
国联水产,300094
蓝英装备,300293
科华数据,002335
中国黄金,600916
利民股份,002734
三聚环保,300072
亚宝药业,600351
西部材料,002149
五洋停车,300420
硕贝德,300322
湖南发展,000722
瑞华泰,688323
黄山胶囊,002817
深振业Ａ,000006
龙洲股份,002682
雪浪环境,300385
宝鼎科技,002552
丰元股份,002805
华盛昌,002980
中装建设,002822
西陇科学,002584
福立旺,688678
隆基机械,002363
声光电科,600877
神州信息,000555
天泽信息,300209
立霸股份,603519
南威软件,603636
上能电气,300827
吉鑫科技,601218
杰美特,300868
雪天盐业,600929
胜利股份,000407
海兰信,300065
星徽股份,300464
爱朋医疗,300753
西藏矿业,000762
新华联,000620
劲嘉股份,002191
清新环境,002573
龙磁科技,300835
松发股份,603268
亿晶光电,600537
联络互动,002280
武汉控股,600168
佐力药业,300181
星湖科技,600866
浙江众成,002522
青岛中程,300208
硅宝科技,300019
宏润建设,002062
万邦达,300055
泽达易盛,688555
合富中国,603122
普源精电,688337
海目星,688559
西宁特钢,600117
金鸿顺,603922
杉杉股份,600884
华阳股份,600348
春风动力,603129
利元亨,688499
金海高科,603311
厦钨新能,688778
远达环保,600292
超达装备,301186
金晶科技,600586
佳都科技,600728
凯伦股份,300715
壶化股份,003002
青木股份,301110
蕾奥规划,300989
任子行,300311
诚益通,300430
未名医药,002581
智莱科技,300771
海伦哲,300201
龙津药业,002750
本川智能,300964
合金投资,000633
金达威,002626
百傲化学,603360
泰山石油,000554
中国武夷,000797
卓郎智能,600545
西部黄金,601069
长源电力,000966
盐湖股份,000792
新时达,002527
贵州三力,603439
金银河,300619
汉森制药,002412
万顺新材,300057
中粮科技,000930
恒大高新,002591
康恩贝,600572
凌钢股份,600231
水发燃气,603318
义翘神州,301047
百川股份,002455
泰嘉股份,002843
中电电机,603988
康跃科技,300391
凯盛科技,600552
卫星化学,002648
山东路桥,000498
爱康科技,002610
福建金森,002679
南宁百货,600712
金财互联,002530
博亚精工,300971
深水海纳,300961
滨化股份,601678
天壕环境,300332
赤峰黄金,600988
康普顿,603798
克来机电,603960
华依科技,688071
瑞丰新材,300910
双环科技,000707
五洲特纸,605007
扬子新材,002652
读客文化,301025
宏辉果蔬,603336
北纬科技,002148
恒泰艾普,300157
综艺股份,600770
宁波精达,603088
翰宇药业,300199
德美化工,002054
英力特,000635
四川双马,000935
登海种业,002041
中化国际,600500
金埔园林,301098
致远新能,300985
杭萧钢构,600477
驰宏锌锗,600497
中国核电,601985
中钨高新,000657
山推股份,000680
睿智医药,300149
宁波海运,600798
超越科技,301049
华统股份,002840
优德精密,300549
强瑞技术,301128
雪迪龙,002658
盛新锂能,002240
达嘉维康,301126
塞力医疗,603716
长虹美菱,000521
锌业股份,000751
天奇股份,002009
新元科技,300472
天邑股份,300504
万里股份,600847
明泰铝业,601677
明星电力,600101
山东墨龙,002490
鹏博士,600804
高新发展,000628
埃斯顿,002747
乐凯胶片,600135
连云港,601008
人民同泰,600829
万隆光电,300710
久盛电气,301082
海利得,002206
丝路视觉,300556
富临精工,300432
华辰装备,300809
嘉凯城,000918
长亮科技,300348
九华旅游,603199
芳源股份,688148
优宁维,301166
尖峰集团,600668
应流股份,603308
天原股份,002386
冠龙节能,301151
飞马国际,002210
隆基股份,601012
中泰股份,300435
数据港,603881
惠云钛业,300891
焦点科技,002315
嘉应制药,002198
创业黑马,300688
银龙股份,603969
益佰制药,600594
中粮糖业,600737
钱江水利,600283
日发精机,002520
福光股份,688010
张小泉,301055
冰轮环境,000811
华融化学,301256
威尔药业,603351
石化机械,000852
锡业股份,000960
津荣天宇,300988
新兴装备,002933
科顺股份,300737
攀钢钒钛,000629
健民集团,600976
两面针,600249
珠海冠宇,688772
贝斯美,300796
海源复材,002529
英飞拓,002528
科力尔,002892
百川畅银,300614
海量数据,603138
中毅达,600610
零点有数,301169
开开实业,600272
华远地产,600743
海力风电,301155
新赛股份,600540
达意隆,002209
天和防务,300397
设计总院,603357
江山股份,600389
西安旅游,000610
中富通,300560
中成股份,000151
金智科技,002090
兆龙互连,300913
东阳光,600673
双一科技,300690
上实发展,600748
东方盛虹,000301
西藏城投,600773
黑猫股份,002068
岳阳兴长,000819
长安汽车,000625
恒而达,300946
丽江股份,002033
卧龙地产,600173
永安林业,000663
亚联发展,002316
顺控发展,003039
保变电气,600550
名臣健康,002919
亚钾国际,000893
孚能科技,688567
吉峰科技,300022
开普检测,003008
阿拉丁,688179
金钟股份,301133
罗博特科,300757
川网传媒,300987
天瑞仪器,300165
博晖创新,300318
上海钢联,300226
獐子岛,002069
大湖股份,600257
元成股份,603388
江南化工,002226
大禹节水,300021
光庭信息,301221
章源钨业,002378
晋亿实业,601002
通源石油,300164
甘化科工,000576
安科瑞,300286
雪榕生物,300511
渤海股份,000605
顺鑫农业,000860
立方制药,003020
金健米业,600127
龙泉股份,002671
中华企业,600675
远信工业,301053
上海天洋,603330
藏格矿业,000408
道道全,002852
伊戈尔,002922
朗源股份,300175
华东重机,002685
盛弘股份,300693
栖霞建设,600533
北新路桥,002307
沃尔核材,002130
洪涛股份,002325
证通电子,002197
博汇纸业,600966
三六五网,300295
宇晶股份,002943
宝色股份,300402
中青旅,600138
陕西建工,600248
海印股份,000861
先河环保,300137
百亚股份,003006
日科化学,300214
龙星化工,002442
祥明智能,301226
大有能源,600403
惠天热电,000692
军信股份,301109
江中药业,600750
无锡振华,605319
华研精机,301138
安利股份,300218
大龙地产,600159
中国核建,601611
中科金财,002657
中通国脉,603559
中钢天源,002057
富春股份,300299
海马汽车,000572
亚康股份,301085
正平股份,603843
*ST达志,300530
通策医疗,600763
明新旭腾,605068
税友股份,603171
启迪设计,300500
雄韬股份,002733
双塔食品,002481
广宇发展,000537
拓维信息,002261
唐人神,002567
实朴检测,301228
京投发展,600683
美达股份,000782
元利科技,603217
蓝丰生化,002513
莱美药业,300006
美迪凯,688079
圣诺生物,688117
新筑股份,002480
海程邦达,603836
诺普信,002215
创业环保,600874
建设机械,600984
狮头股份,600539
欧陆通,300870
华电重工,601226
准油股份,002207
英利汽车,601279
富瑞特装,300228
华达科技,603358
风范股份,601700
天华超净,300390
延安必康,002411
龙源电力,001289
同兴环保,003027
甘咨询,000779
南山控股,002314
新研股份,300159
泰禾智能,603656
宁波建工,601789
星网宇达,002829
格力地产,600185
浦东建设,600284
吉祥航空,603885
长白山,603099
朗博科技,603655
呈和科技,688625
中兰环保,300854
盛讯达,300518
盛航股份,001205
上海物贸,600822
安纳达,002136
钱江生化,600796
山西路桥,000755
大千生态,603955
纵横通信,603602
兴源环境,300266
海晨股份,300873
重庆建工,600939
金鹰重工,301048
国新健康,000503
中盐化工,600328
精华制药,002349
英飞特,300582
峰岹科技,688279
亚太科技,002540
南大环境,300864
景峰医药,000908
南华生物,000504
三特索道,002159
太龙药业,600222
太极集团,600129
南岭民爆,002096
西藏药业,600211
索通发展,603612
罗曼股份,605289
茂化实华,000637
蓝盾股份,300297
中工国际,002051
苏垦农发,601952
皇氏集团,002329
耐普矿机,300818
龙建股份,600853
鸣志电器,603728
大为股份,002213
冰山冷热,000530
华平股份,300074
粤万年青,301111
中农联合,003042
翠微股份,603123
宁波中百,600857
杭州解百,600814
沧州大化,600230
隆华新材,301149
江苏神通,002438
先达股份,603086
福成股份,600965
交大昂立,600530
八亿时空,688181
联创股份,300343
龙元建设,600491
森特股份,603098
科前生物,688526
光莆股份,300632
百利科技,603959
江天化学,300927
海默科技,300084
双飞股份,300817
太极股份,002368
中核钛白,002145
山东赫达,002810
汇鸿集团,600981
通用电梯,300931
隆平高科,000998
赛福天,603028
阳煤化工,600691
山东海化,000822
文科园林,002775
浙商中拓,000906
南京高科,600064
华绿生物,300970
正强股份,301119
金种子酒,600199
岭南股份,002717
交建股份,603815
万林物流,603117
东土科技,300353
空港股份,600463
冀东装备,000856
文山电力,600995
争光股份,301092
建研设计,301167
农尚环境,300536
京城股份,600860
东方集团,600811
西点药业,301130
雪人股份,002639
宏达股份,600331
海陆重工,002255
创益通,300991
三维天地,301159
宋都股份,600077
睿昂基因,688217
深水规院,301038
重庆港,600279
新洋丰,000902
彩虹股份,600707
佳力图,603912
哈工智能,000584
宝莫股份,002476
剑桥科技,603083
昌红科技,300151
海南瑞泽,002596
宁波能源,600982
青海华鼎,600243
一拖股份,601038
华建集团,600629
大立科技,002214
和晶科技,300279
广东鸿图,002101
凯龙股份,002783
立昂技术,300603
广电计量,002967
森远股份,300210
中粮工科,301058
凯盛新材,301069
西藏珠峰,600338
四川路桥,600039
川发龙蟒,002312
金逸影视,002905
厚普股份,300471
华东数控,002248
天房发展,600322
云图控股,002539
之江生物,688317
天喻信息,300205
芭田股份,002170
依米康,300249
兴发集团,600141
华阳新材,600281
洪汇新材,002802
天康生物,002100
湘电股份,600416
第一医药,600833
罗平锌电,002114
杰瑞股份,002353
中利集团,002309
建艺集团,002789
京能置业,600791
雄帝科技,300546
通业科技,300960
赞宇科技,002637
氯碱化工,600618
双良节能,600481
天顺股份,002800
神州高铁,000008
汇通集团,603176
德石股份,301158
科泰电源,300153
中国海诚,002116
维维股份,600300
中环海陆,301040
恒宝股份,002104
青鸟消防,002960
恒光股份,301118
东宏股份,603856
中央商场,600280
申达股份,600626
西子洁能,002534
四环生物,000518
宝光股份,600379
华骐环保,300929
光华科技,002741
万辰生物,300972
振华股份,603067
西藏旅游,600749
泰恩康,301263
爱迪尔,002740
亿利洁能,600277
海南椰岛,600238
严牌股份,301081
贵广网络,600996
长海股份,300196
北部湾港,000582
民和股份,002234
莱茵生物,002166
大北农,002385
乐惠国际,603076
峨眉山Ａ,000888
榕基软件,002474
美凯龙,601828
云赛智联,600602
神农科技,300189
楚天龙,003040
天地源,600665
凯撒旅业,000796
金山股份,600396
真视通,002771
仟源医药,300254
江苏博云,301003
金岭矿业,000655
史丹利,002588
晶雪节能,301010
富邦股份,300387
黔源电力,002039
经纬恒润,688326
东方锆业,002167
蓝科高新,601798
海波重科,300517
新金路,000510
齐翔腾达,002408
南宁糖业,000911
新华百货,600785
飞力达,300240
深粮控股,000019
清水源,300437
南天信息,000948
鲁北化工,600727
黄山旅游,600054
厦门信达,000701
N嘉戎,301148
西昌电力,600505
交运股份,600676
御银股份,002177
浙农股份,002758
泉峰汽车,603982
冠中生态,300948
延华智能,002178
铁岭新城,000809
创意信息,300366
果麦文化,301052
国旅联合,600358
广汇物流,600603
好太太,603848
韩建河山,603616
长江投资,600119
纽泰格,301229
建工修复,300958
迈普医学,301033
华锋股份,002806
众信旅游,002707
兰石重装,603169
福斯特,603806
ST天山,300313
华贸物流,603128
徐家汇,002561
桂林旅游,000978
国机通用,600444
张家界,000430
青海春天,600381
南国置业,002305
大族激光,002008
华联股份,000882
中百集团,000759
陕西金叶,000812
锦和商业,603682
国机汽车,600335
海联金汇,002537
郴电国际,600969
酒钢宏兴,600307
东方铁塔,002545
长久物流,603569
畅联股份,603648
原尚股份,603813
四川美丰,000731
数源科技,000909
光大嘉宝,600622
同庆楼,605108
天龙股份,603266
冠农股份,600251
沙河股份,000014
台海核电,002366
联明股份,603006
京粮控股,000505
国统股份,002205
六国化工,600470
万通发展,600246
青龙管业,002457
福莱特,601865
上机数控,603185
农发种业,600313
敦煌种业,600354
新农开发,600359
亚通股份,600692
银座股份,600858
天目湖,603136
丰山集团,603810
拱东医疗,605369
岭南控股,000524
河化股份,000953
天保基建,000965
粤海饲料,001313
贝瑞基因,000710
长江材料,001296
云天化,600096
科华生物,002022
湖北宜化,000422
龙净环保,600388
司尔特,002538
直真科技,003007
吉翔股份,603399
宇环数控,002903
万向德农,600371
亚星锚链,601890
信达地产,600657
泸天化,000912
贵绳股份,600992
大连友谊,000679
中核科技,000777
美利云,000815
上海九百,600838
云南旅游,002059
苏盐井神,603299
中水渔业,000798
曲江文旅,600706
光明地产,600708
东百集团,600693
金陵饭店,601007
华天酒店,000428
佳电股份,000922
渝开发,000514
粤桂股份,000833
金洲管道,002443
亚辉龙,688575
川金诺,300505
C新特,301120
阳光电源,300274
明志科技,688355
鼎汉技术,300011
富瀚微,300613
科新机电,300092
*ST德威,300325
南风股份,300004
华是科技,301218
*ST腾邦,300178
ST和佳,300273
C杰创,301248
古鳌科技,300551
N中一,301150
*ST绿庭B,900919
三毛B股,900922
汇丽B,900939
市北B股,900902
大众Ｂ股,900903
金桥Ｂ股,900911
外高Ｂ股,900912
中路Ｂ股,900915
凤凰B股,900916
海欣Ｂ股,900917
耀皮Ｂ股,900918
丹科B股,900921
物贸Ｂ股,900927
锦旅Ｂ股,900929
华电B股,900937
*ST海航B,900945
振华Ｂ股,900947
凯马Ｂ,900953
凌云Ｂ股,900957
伊泰Ｂ股,900948
老凤祥Ｂ,900905
临港B股,900928
